source_attraction,src_lat,src_lon,dest_attraction,dest_lat,dest_lon,counter
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Landesfürstliche Burg,46.6728533,11.162173699999999,1
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Messner Mountain Museum Firmian,46.478306200000006,11.3017389,1
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,2
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Museum im Weißen Turm,46.7163815,11.65758612222222,27
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Palmschoß,46.67621564404051,11.713047745083474,5
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Pharmaziemuseum Brixen,46.7166139,11.6582709,457
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Schloss Rodenegg,46.7821085,11.686005499999998,8
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Schloss Runkelstein,46.517469299999995,11.359037800000001,3
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Schloss Velthurns,46.6700207,11.6000965,24
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Stadtmuseum Klausen,46.63898403984187,11.564138294430485,4
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,117
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,2
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,45
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Plose,46.6980157,11.6826829,225
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Tourism_Agency_Events,46.7148875,11.6547867,74
Domschatzkammer Bozen,46.497684190485295,11.35389156983986,Merkantilmuseum,46.499744352611884,11.35430918518226,2
Domschatzkammer Bozen,46.497684190485295,11.35389156983986,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,2
Dorfmuseum Tramin,46.34139329999999,11.2401031,Plose,46.6980157,11.6826829,4
Eisenbahnwelt,46.6693804,11.0593594,Archeoparc,46.721839700000004,10.860789599999999,4
Eisenbahnwelt,46.6693804,11.0593594,Kloster St. Johann in Müstair,46.62963010000001,10.448661,2
Eisenbahnwelt,46.6693804,11.0593594,kunst Meran,46.6715742,11.1623024,2
Eisenbahnwelt,46.6693804,11.0593594,Naturmuseum Südtirol,46.50126988074469,11.357366365592457,4
Eisenbahnwelt,46.6693804,11.0593594,Stadtmuseum Meran,46.67166620764228,11.166813428814043,2
