source_attraction,src_lat,src_lon,dest_attraction,dest_lat,dest_lon,counter
Geomuseum Radein,46.34689764182887,11.396798600521931,Messner Mountain Museum Corones,46.7387791,11.9583111,2
Geomuseum Radein,46.34689764182887,11.396798600521931,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,5
Geomuseum Radein,46.34689764182887,11.396798600521931,Plose,46.6980157,11.6826829,8
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Acquarena,46.7192275,11.6572294,29
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,1
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Festung Franzensfeste,46.7940346,11.6070764,3
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Pfannenspitze,46.691322148611434,11.745305323526795,2
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Messner Mountain Museum Firmian,46.478306200000006,11.3017389,4
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,4
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Mineralienmuseum Teis,46.6527149,11.620324400000001,3
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Museum Ladin Ciastel de Tor,46.680704038748,11.892846537309122,4
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Schloss Velthurns,46.6700207,11.6000965,4
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,19
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Südtiroler Burgenmuseum Trostburg,46.595188799999995,11.5345657,2
Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,Plose,46.6980157,11.6826829,30
K.u.k. Museum Bad Egart,46.672940000000004,11.082018699999999,Krippenmuseum Maranatha,46.95183270487274,11.919201111627507,3
K.u.k. Museum Bad Egart,46.672940000000004,11.082018699999999,Plose,46.6980157,11.6826829,18
Pfannenspitze,46.691322148611434,11.745305323526795,Acquarena,46.7192275,11.6572294,478
Pfannenspitze,46.691322148611434,11.745305323526795,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,67
Pfannenspitze,46.691322148611434,11.745305323526795,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,145
Pfannenspitze,46.691322148611434,11.745305323526795,Eishalle Brixen,46.7059813,11.651572199999999,3
Pfannenspitze,46.691322148611434,11.745305323526795,Festung Franzensfeste,46.7940346,11.6070764,137
Pfannenspitze,46.691322148611434,11.745305323526795,Frauenmuseum,46.67296929017563,11.158965742856443,1
Pfannenspitze,46.691322148611434,11.745305323526795,Imkereimuseum Plattner-Bienenhof,46.525074700000005,11.4277201,3
Pfannenspitze,46.691322148611434,11.745305323526795,Landesfürstliche Burg,46.6728533,11.162173699999999,4
Pfannenspitze,46.691322148611434,11.745305323526795,Messner Mountain Museum Corones,46.7387791,11.9583111,15
Pfannenspitze,46.691322148611434,11.745305323526795,Messner Mountain Museum Firmian,46.478306200000006,11.3017389,13
Pfannenspitze,46.691322148611434,11.745305323526795,Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,24
Pfannenspitze,46.691322148611434,11.745305323526795,Mineralienmuseum Teis,46.6527149,11.620324400000001,8
