source_attraction,src_lat,src_lon,dest_attraction,dest_lat,dest_lon,counter,source_id,dest_id
Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,2,7,111
Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,Südtiroler Weinmuseum,46.4127576,11.2460979,2,7,112
Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,Plose,46.6980157,11.6826829,862,7,114
Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,Tourism_Agency_Events,46.7148875,11.6547867,201,7,116
BunkerMooseum,46.8307549,11.1694596,Messner Mountain Museum Ripa,46.794161,11.9399044,3,9,58
BunkerMooseum,46.8307549,11.1694596,Museum Passeier - Andreas Hofer,46.801516229565436,11.238736190458482,4,9,72
Burg Hocheppan,46.4925375,11.2422954,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,1,10,7
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Acquarena,46.7192275,11.6572294,548,13,1
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Antiquarium Sebatum,46.783028753731614,11.902474261899073,2,13,4
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,474,13,7
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Domschatzkammer Bozen,46.497684190485295,11.35389156983986,1,13,16
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Eisenbahnwelt,46.6693804,11.0593594,3,13,19
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Festung Franzensfeste,46.7940346,11.6070764,260,13,23
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Frauenmuseum,46.67296929017563,11.158965742856443,3,13,25
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,11,13,37
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Pfannenspitze,46.69132214861144,11.745305323526795,113,13,43
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Landesfürstliche Burg,46.6728533,11.1621737,9,13,49
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Merkantilmuseum,46.49974435261189,11.35430918518226,4,13,53
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Messner Mountain Museum Corones,46.7387791,11.9583111,11,13,54
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Messner Mountain Museum Firmian,46.47830620000001,11.3017389,26,13,55
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Messner Mountain Museum Juval,46.6516268,10.9680134,2,13,56
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Messner Mountain Museum Ripa,46.794161,11.9399044,45,13,58
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Mineralienmuseum Teis,46.6527149,11.6203244,12,13,60
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Multscher Museum und Stadtmuseum Sterzing,46.89083460000001,11.4322722,7,13,63
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Museion - Museum für Moderne und Zeitgenössische Kunst,46.7155381,11.6526263,10,13,64
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Museum de Gherdeina,46.57392479999999,11.674645337460838,3,13,65
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Museum im Weißen Turm,46.7163815,11.65758612222222,45,13,66
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Museum Schloss Moos-Schulthaus,46.45368815000001,11.24776647394225,2,13,73
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Naturmuseum Südtirol,46.50126988074469,11.357366365592457,5,13,77
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Palmschoß,46.67621564404051,11.713047745083475,53,13,81
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Pharmaziemuseum Brixen,46.7166139,11.6582709,595,13,83
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Schloss Rodenegg,46.7821085,11.686005499999998,33,13,88
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Schloss Runkelstein,46.5174693,11.3590378,42,13,89
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Schloss Velthurns,46.6700207,11.6000965,103,13,90
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Silberbergwerk Villanders,46.6539687,11.5435707,3,13,96
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,St. Prokulus Museum,46.6528703,11.0074376,2,13,98
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Stadtmuseum Klausen,46.63898403984187,11.564138294430485,13,13,100
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,330,13,102
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Bergbaumuseum Prettau,47.0453505,12.1203649,2,13,105
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,8,13,106
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,1,13,107
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,6,13,108
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Landesmuseum für Kultur- und Landesgeschichte -  Schloss Tirol,46.69443505,11.14463220930594,6,13,109
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Obstbaumuseum,46.5982896,11.1613794,2,13,110
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,50,13,111
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Plose,46.6980157,11.6826829,1670,13,114
Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,Tourism_Agency_Events,46.7148875,11.6547867,131,13,116
Dolomythos,46.733219535334044,12.279788250803273,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,3,15,13
Dolomythos,46.733219535334044,12.279788250803273,Festung Franzensfeste,46.7940346,11.6070764,2,15,23
Dolomythos,46.733219535334044,12.279788250803273,Naturmuseum Südtirol,46.50126988074469,11.357366365592457,5,15,77
Dolomythos,46.733219535334044,12.279788250803273,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,2,15,102
Dolomythos,46.733219535334044,12.279788250803273,Plose,46.6980157,11.6826829,2,15,114
Domschatzkammer Bozen,46.497684190485295,11.35389156983986,Merkantilmuseum,46.49974435261189,11.35430918518226,2,16,53
Domschatzkammer Bozen,46.497684190485295,11.35389156983986,Multscher Museum und Stadtmuseum Sterzing,46.89083460000001,11.4322722,2,16,63
